row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit
94.0,CA-2015-149587,2015-01-31 00:00:00,2015-05-02 00:00:00,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",70.15558815,3.0,0.0,22.67426435
95.0,CA-2015-149587,2015-01-31 00:00:00,2015-05-02 00:00:00,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.09022355,2.0,0.0,21.85154102
96.0,US-2017-109484,2017-06-11 00:00:00,2017-12-11 00:00:00,Standard Class,jB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,4.366141668,1.0,0.7,-5.283489244
97.0,CA-2017-161018,2017-09-11 00:00:00,2017-11-11 00:00:00,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,48.97960495,7.0,0.0,27.58803468
98.0,CA-2017-d57833,2017-06-17 00:00:00,2017-06-20 00:00:00,First Classy,KD-16t45,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,31.9895651,3.0,0.2,19.66530709
99.0,CA-2016-149223,2016-06-09 00:00:00,2016-11-09 00:00:00,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,107.8272659,6.0,0.0,21.45192959
100.0,CA-j016-158568,2016-08-29 00:00:00,2016-02-09 00:00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,93.90276883,7.0,0.2,23.58310906
,CA-2016-158568,2016-08-29 00:00:00,2016-02-09 00:00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,65.12463231,3.0,0.2,-13.26269667
102.0,CA-2016-158568,2016-08-29 00:00:00,2016-02-09 00:00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,2.454397994,3.0,0.8,-2.533883454
103.0,CA-2016-1n9903,2016-01-12 00:00:00,2016-04-12 00:00:00,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,eentral,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),31.06199324,4.0,0.0,9.05050923
104.0,US-2015-156867,2015-11-13 00:00:00,2015-11-17 00:00:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,279.8533137,6.0,0.2,-36.74394182
105.0,US-2015-156867,2015-11-13 00:00:00,2015-11-17 00:00:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishingg,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",,3.0,,-5.142702226
106.0,US-2015-156867,,2015-11-17 00:00:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Bitders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",35.65170976,3.0,0.7,-22.23704888
107.0,CA-2017-119004,2017-11-23 00:00:00,2017-11-28 00:00:00,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,65.50814159,8.0,0.2,11.34655185
108.0,CA-2017-119004,2017-11-23 00:00:00,2017-11-28 00:00:00,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,16.97351167,1.0,0.2,1.944090491
109.0,CA-2017-119004,2017-11-23 00:00:00,2017-11-28 00:00:00,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,4.941995586,1.0,0.2,1.324174984
110.0,CA-2015-129476,2015-10-15 00:00:00,2015-10-20 00:00:00,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,488.8264181,5.0,,82.82349864
111.0,CA-2017-146780,2017-12-25 00:00:00,2017-12-30 00:00:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,40.41325977,2.0,0.0,10.8268454
112.0,CA-2016-128867,2016-03-11 00:00:00,2016-10-11 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",94.52820343,2.0,0.0,30.33124454
113.0,CA-2016-128867,2016-03-11 00:00:00,2016-10-11 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",14.94408722,6.0,0.0,7.231037877
114.0,CA-2014-115259,2014-08-25 00:00:00,2014-08-27 00:00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-Fm-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",33.26694484,14.0,0.2,7.789722722
115.0,CA-2014-115259,2014-08-25 00:00:00,2014-08-27 00:00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2.866779418,2.0,,1.032346281
116.0,CA-2014-115259,2014-08-25 00:00:00,2014-08-27 00:00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,16.03178269,3.0,0.2,9.966131437
117.0,CA-2014-115259,,,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",,6.0,0.2,56.29524166
118.0,CA-2015-110457,2015-02-03 00:00:00,2015-06-03 00:00:00,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Confejence Tables,470.2706032,3.0,0.0,235.1331659
119.0,US-2015-136476,2015-05-04 00:00:00,2015-10-04 00:00:00,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,140.6499096,1.0,0.7,-101.0021775
120.0,CA-2016-103730,,2016-06-15 00:00:00,First Classy,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,50.18496551,3.0,0.0,13.15764546
121.0,CA-2016-103730,2016-12-06 00:00:00,2016-06-15 00:00:00,First Classy,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,20.7495992,4.0,0.0,20.00993376
122.0,CA-2016-103730,2016-12-06 00:00:00,2016-06-15 00:00:00,First Classy,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",146.0901562,6.0,0.0,37.72922384
123.0,CA-2016-103730,2016-12-06 00:00:00,2016-06-15 00:00:00,First Classy,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,,9.0,0.0,58.52689936
124.0,CA-2016-103730,2016-12-06 00:00:00,2016-06-15 00:00:00,First Classy,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,73.95488006,7.0,0.0,13.10457585
,US-2014-152030,2014-12-26 00:00:00,2014-12-28 00:00:00,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,453.3476987,3.0,0.3,-12.27902401
126.0,US-2014-134614,2014-09-20 00:00:00,2014-09-25 00:00:00,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illihois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,912.1221225,6.0,0.5,-532.2203514
127.0,US-2017-107272,2017-05-11 00:00:00,2017-12-11 00:00:00,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",3.417906192,2.0,0.7,-1.160835639
128.0,US-2017-107272,2017-05-11 00:00:00,2017-12-11 00:00:00,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",346.5490948,7.0,0.2,27.71172042
129.0,US-2016-125969,2016-06-11 00:00:00,2016-10-11 00:00:00,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",,2.0,0.2,-6.701913648
130.0,US-2016-125969,2016-06-11 00:00:00,2016-10-11 00:00:00,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,214.3555351,3.0,0.0,18.5204361
131.0,US-2017-164147,2017-02-02 00:00:00,2017-05-02 00:00:00,First Classy,DW-13585,Dorothy Wardge,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhonen5s 5c 5,48.36575424,5.0,0.4,-6.757399183
132.0,US-2017-164147,2017-02-02 00:00:00,2017-05-02 00:00:00,First Classy,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,89.77203721,2.0,0.2,22.98463292
133.0,US-2017-164147,2017-02-02 00:00:00,2017-05-02 00:00:00,First Classy,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,26.11403389,9.0,0.2,6.38789023
134.0,CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,17.67655758,3.0,0.0,8.767509907
135.0,CA-x016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,Standard Class,LCm16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,49.63559911,1.0,0.0,
136.0,CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",16.13142751,4.0,0.0,3.062496386
137.0,CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.323832909,2.0,0.0,2.067821039
138.0,CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,Balifornia,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.60814944,3.0,0.2,36.70361218
139.0,CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,,6.0,0.0,10.94324685
140.0,CA-2016-145583,2016-10-13 00:00:00,2016-10-19 00:00:00,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,48.12955171,14.0,0.0,25.70110058
141.0,CA-2016-110366,2016-05-09 00:00:00,2016-07-09 00:00:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",98.25886387,2.0,0.2,12.29114442
142.0,CA-2017-106180,2017-09-18 00:00:00,2017-09-23 00:00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,6.068627763,3.0,0.0,2.868378504
143.0,CA-2017-106180,2017-09-18 00:00:00,2017-09-23 00:00:00,Standard Class,SH-19975,Sally Huthsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,12.18770268,3.0,0.0,3.309968398
144.0,CA-2017-106180,2017-09-18 00:00:00,2017-09-23 00:00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,180.4352247,3.0,0.0,78.28969231
145.0,CA-2017-155376,2017-12-22 00:00:00,2017-12-27 00:00:00,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,1158.122256,3.0,0.0,160.2384773
146.0,CA-2015-11074n,2015-07-09 00:00:00,2015-12-09 00:00:00,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,941.0325001,7.0,0.0,21.97046746
147.0,CA-2014-110072,2014-10-22 00:00:00,2014-10-28 00:00:00,Standard Class,MG-17a80,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",47.28926657,4.0,0.2,18.30815987
148.0,CA-2016-114489,2016-05-12 00:00:00,2016-09-12 00:00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with Intline Volume - M214C,,11.0,0.0,154.8727661
149.0,CA-2016-114489,2016-05-12 00:00:00,2016-09-12 00:00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,140.6314291,3.0,0.0,4.37883268
,CA-2016-114489,2016-05-12 00:00:00,2016-09-12 00:00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rouoded Back",2173.736753,,0.0,318.6721909
151.0,CA-2016-114489,2016-05-12 00:00:00,2016-09-12 00:00:00,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Bindeps,GBC Prestige Therm-A-Bind Covers,184.6478783,5.0,0.0,97.73853034
152.0,CA-2016-158834,2016-03-13 00:00:00,2016-03-16 00:00:00,First Classy,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFp-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,233.9552304,5.0,,14.71543612
153.0,CA-2016-158834,2016-03-13 00:00:00,2016-03-16 00:00:00,First Classy,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,261.1685908,2.0,0.2,19.13689427
154.0,CA-2015-124919,2015-05-31 00:00:00,2015-02-06 00:00:00,First Classy,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,,7.0,0.0,23.51011806
155.0,CA-2015-124919,2015-05-31 00:00:00,2015-02-06 00:00:00,First Classy,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,100.3606689,4.0,0.0,27.95612924
156.0,CAx2015-124919,2015-05-31 00:00:00,2015-02-06 00:00:00,First Classy,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",78.84703692,6.0,0.0,16.05110051
,CA-2015-118948,2015-05-28 00:00:00,2015-03-06 00:00:00,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,8.679628241,3.0,0.0,1.05801398
158.0,CA-2014-104269,,2014-06-03 00:00:00,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,,2.0,0.2,54.21597166
159.0,CA-2016-114104,2016-11-20 00:00:00,2016-11-24 00:00:00,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklxhoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,20.67059239,2.0,0.0,7.904878997
160.0,CA-2016-114104,2016-11-20 00:00:00,2016-11-24 00:00:00,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahlma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,687.2272687,7.0,,287.8749593
161.0,CA-2016-162733,2016-11-05 00:00:00,2016-12-05 00:00:00,First Classy,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.148062561,,0.0,3.134985484
162.0,CA-2015-1196k7,2015-12-28 00:00:00,2015-12-31 00:00:00,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,43.57602631,2.0,0.2,1.608088363
163.0,CA-2016-154508,2016-11-16 00:00:00,2016-11-20 00:00:00,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,16.04373076,5.0,0.0,14.57400733
164.0,CA-2016-113817,2016-07-11 00:00:00,2016-11-11 00:00:00,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,25.28308174,2.0,0.2,
165.0,CA-2014-139892,2014-08-09 00:00:00,,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.356760845,3.0,0.2,4.092372328
166.0,CA-2014-139892,2014-08-09 00:00:00,2014-12-09 00:00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MXz11dhe Monochrome Laser Printer,11260.58696,8.0,0.4,-997.5643464
,CA-2014-139892,2014-08-09 00:00:00,2014-12-09 00:00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,264.0247612,3.0,0.2,-41.30919353
168.0,CA-2014-139892,2014-08-09 00:00:00,2014-12-09 00:00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texau,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1982.86794,9.0,,-23.6905292
169.0,CA-2014-139892,2014-08-09 00:00:00,2014-12-09 00:00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,28.70692582,6.0,0.2,6.032324282
170.0,CA-2014-139892,2014-08-09 00:00:00,2014-12-09 00:00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appxiances,Kensington 7 Outlet MasterPiece Power Center,207.3641941,5.0,0.8,-638.0030198
171.0,CA-2014-139892,2014-08-09 00:00:00,2014-12-09 00:00:00,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10g03931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.03125802,3.0,0.2,6.701345923
